# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
86429	-0.26054794	0.60945785	Bullhead City	83.7	77
86430	-0.26069584	0.6090523	Bullhead City	0.00	0
86431	-0.25542372	0.6123668	Chloride	57.8	5
86432	-0.2615356	0.60480213	Littlefield	0.00	0
86433	-0.25888175	0.6065643	Oatman	169.5	1
86434	-0.24376082	0.61285675	Peach Springs	781.6	1
86435	-0.22460593	0.6110674	Supai	0.00	0
86436	-0.26110536	0.60252714	Topock	111.5	15
86437	-0.24669583	0.61456764	Valentine	69.0	2
86438	-0.24669583	0.61456764	Yucca	0.00	0
86439	-0.2619288	0.60837364	Bullhead City	0.00	0
86440	-0.25687838	0.6066022	Mohave Valley	114.2	69
86441	-0.25611758	0.61035264	Dolan Springs	510.6	4
86442	-0.25812662	0.60600436	Bullhead City	38.1	895
86443	-0.2554286	0.6091584	Temple Bar Marina	466.6	1
86444	-0.25144812	0.622228	Meadview	505.7	2
86445	-0.24669583	0.61456764	Willow Beach	292.7	1
86446	-0.2623852	0.60405135	Mohave Valley	0.00	0
